Time (s) ,left hip - X (cm),left hip - Y (cm),right hip - X (cm),right hip - Y (cm),left ankle - X (cm),left ankle - Y (cm),right ankle - X (cm),right ankle - Y (cm),left_heel - X (cm),left_heel - Y (cm),right_heel - X (cm),right_heel - Y (cm),left_toe - X (cm),left_toe - Y (cm),right_toe - X (cm),right_toe - Y (cm),left knee - X (cm),left knee - Y (cm),right knee - X (cm),right knee - Y (cm),left knee angle (degree),right knee angle (degree),left ankle angle (degree),right ankle angle (degree),Velocity Left Heel (m/s),Velocity Right Heel (m/s),Velocity Left Knee (m/s),Velocity Right knee (m/s),Acceleration Left Heel (m/s^2),Acceleration Right Heel(m/s^2),Acceleration Left Knee(m/s^2),Acceleration Right Knee(m/s^2)
1.1258222000001297,67.70842867016495,98.50369251953146,58.07453354903001,97.77423745154442,63.624934877092755,46.38034088439936,51.45186556821467,42.3588066973716,59.10921728312503,42.574238657012295,48.27823780393928,37.65668818786513,75.26149851105734,39.438545923598134,64.51489644821586,36.48654648429455,71.56313857072423,69.84706510807545,55.22279704790259,68.29440813332636,26.35047114681643,2.7472798472082047,77.87118756760577,74.06712690763531,0.8159761482464588,1.4994387159394593,0.8159761482464588,1.4994387159394593,10.364512556723353,11.379669857328619,10.364512556723353,11.379669857328619
1.179487300000119,68.87756665159175,98.52927529239753,59.38870938023201,97.84059238923459,71.76085564398069,46.99083059474903,51.46169637905025,42.33638079253835,68.12062254811882,42.7111495952363,47.980484439442364,37.63513649264097,85.81045635144314,40.75726683531408,63.74612623141993,36.10051009107941,76.40027794490173,71.70097228575784,56.36252758942353,68.45872311443539,26.297306412236793,4.745346268327751,76.70767126203495,73.71234281148392,1.6793866505280017,3.697448891049618,1.6793866505280017,3.697448891049618,16.088864127369852,40.95790700307274,16.088864127369852,40.95790700307274
1.237595699999929,69.27396404758133,98.66732755983341,60.097980729142435,97.8933970779838,72.46110563539727,47.398697944591234,51.56223453136261,42.34594853103786,69.18965948203781,42.82717663724309,47.87528383588151,37.622788281912534,86.77546234188011,41.4678778295051,63.375942981903,36.02105415105299,76.88539952168078,72.60190599692841,56.63828001209161,68.74806221144479,26.235011407745617,4.113215066788371,77.45100123561055,72.7188657177618,0.1850532710376388,3.6499333379159133,0.1850532710376388,3.6499333379159133,-25.71630572335926,-0.817705411504364,-25.71630572335926,-0.817705411504364
1.297240200000033,72.87527053223832,98.67243925768658,63.7464823908903,97.8940405933905,87.87559847318923,47.29132800607448,51.58101384889127,41.946956837087974,86.71480190844919,41.339308307967855,47.882253229153996,37.434833215957624,103.12937434997625,43.03596703221471,63.443062853001116,35.817484730135675,81.87881195801698,72.4532175125819,59.88872489849931,68.83712231537109,5.547073309597323,9.605845868692171,61.00731385024689,79.84178471003656,2.948836580770288,6.511911886738854,2.948836580770288,6.511911886738854,46.3376054745673,47.98394736845727,46.3376054745673,47.98394736845727
1.3486390000000483,75.08974870100431,98.38330657127932,66.59798819781533,97.8690527687306,95.13734200911823,47.153931395845426,51.63356355983783,41.917075866977186,93.82073377062426,40.73856846311959,47.60200024590577,37.378725957574055,110.77611008430952,45.278703217141285,63.50329832342762,35.78182426316477,84.17141046879551,72.3403716222082,61.57419697756315,68.96004589984962,4.303216140513257,10.3243744277232,59.63452825214789,82.84912524146702,1.3874409731084634,8.937662903593857,1.3874409731084634,8.937662903593857,-30.378055667863,47.19470137151599,-30.378055667863,47.19470137151599
1.4024561000001086,75.95363777998958,98.39764603722847,67.92522860595321,97.9485937013579,94.90491557656743,47.257974481127576,51.73057654284686,41.91365187934157,94.09751015176965,40.754498504885284,47.43507073050288,37.37175656430157,110.89761712543998,45.90064264501004,63.55138794646113,35.66172971811567,85.04393641493728,72.43750602321849,62.465397012299135,69.80020990138811,2.0882405639696913,10.07688506436972,63.76217899873426,83.18004796172137,0.05151419046942502,8.639542158188865,0.05151419046942502,8.639542158188865,-24.82346285172451,-5.53951709409571,-24.82346285172451,-5.53951709409571
1.4648607999999967,77.45659027228837,98.04278978673763,69.24275152672335,97.70938809706993,99.55768576309397,47.448710019311406,52.01798914090289,41.8225762365943,99.22176262626672,40.865535267040165,47.431124645461836,37.351164071287386,115.85664398381853,47.94970497612223,63.68313457236476,35.50376489847269,87.91320567544705,72.3743200953613,63.17661104922976,69.67772342171413,2.875932998574797,9.620072746870562,66.7200567528657,83.38711958564055,0.8213252133125546,8.298524949252617,0.8213252133125546,8.298524949252617,12.33578597196219,-5.464607776928015,12.33578597196219,-5.464607776928015
1.5203968999999233,77.95353796239043,97.86825140992227,69.54538994213775,97.64279032337726,100.1540667016969,47.439227273412776,52.02999333396108,41.82465248441589,99.66677578996195,40.677725902686774,47.31502475265428,37.3456274104298,115.90980887930483,47.97952523723239,63.72492664839943,35.4691243427124,88.25391268152406,72.27439308032196,63.54360909984689,69.65282058965512,3.6795686372533396,10.374369295288801,66.36189269071934,83.95526481838601,0.08697419863200588,9.405711138879994,0.08697419863200588,9.405711138879994,-13.222948940986484,19.93633311717677,-13.222948940986484,19.93633311717677
1.5883730000000469,83.30199282348607,97.09015629062934,74.6173922034247,97.48223930030737,105.24366647863354,46.22463443957986,52.29922560996135,41.90364703603751,104.54147379919674,39.41357024073836,47.32398540114748,37.49077048913943,120.63666833020197,47.0583025780508,64.12342862307756,35.50221074805653,93.4503926777057,71.60557416216561,65.96967027761355,69.46123512546245,3.2086750634014436,9.233502633256734,68.17807354709035,87.95413723998713,0.7408409422523383,8.418640243979294,0.7408409422523383,8.418640243979294,9.619068225731455,-14.520852106827345,9.619068225731455,-14.520852106827345
1.635951299999988,90.46034488407304,96.76036071559915,81.00926480017287,97.3781840732251,106.37908668110965,45.02379826529003,53.721435131420336,42.019674078044304,104.64281735758415,38.35043422168074,47.899207229397,38.06693533053208,120.35442004446632,44.02846205813759,64.53266394906733,35.2780366923249,98.56075493285829,71.11010372441226,69.97431117339893,69.45453285179275,0.8422268688399868,9.080128608384257,69.24221056856392,88.69649001641382,0.2244627043231482,12.04787217438692,0.2244627043231482,12.04787217438692,-10.853230105527738,76.27914260097832,-10.853230105527738,76.27914260097832
